

Time, Pressure, T2
96007,23.46,23.75

96208,23.46,23.75

96410,23.46,23.75

96612,23.46,23.75

96813,23.46,23.75

97014,23.46,23.75

97216,23.46,23.75

97417,23.46,23.75

97618,23.46,23.75

97820,23.46,23.75

98021,23.46,23.75

98223,26.39,23.75

98424,23.46,23.75

98625,23.46,23.75

98827,26.39,23.75

99028,23.46,23.75

99230,23.46,23.75

99431,23.46,23.75

99633,26.39,23.75

99834,26.39,23.75

100035,26.39,23.75

100237,26.39,23.75

100439,26.39,23.75

100639,26.39,23.75

100841,23.46,23.75

101043,23.46,23.75

101244,26.39,23.75

101445,26.39,23.75

101647,26.39,23.75

101849,26.39,24.00

102050,26.39,24.00

102251,23.46,24.00

102453,26.39,23.75

102654,26.39,23.75

102856,26.39,24.00

103057,26.39,24.00

103259,26.39,24.00

103460,26.39,24.00

103661,26.39,24.00

103863,26.39,24.00

104065,26.39,24.00

104266,26.39,24.00

104467,26.39,24.00

104669,26.39,24.00

104870,26.39,24.00

105072,26.39,24.00

105273,26.39,24.00

105475,26.39,24.00

105676,26.39,24.00

105877,26.39,24.00

106079,26.39,24.00

106280,26.39,24.25

106482,26.39,24.25

106683,26.39,24.25

106885,26.39,24.25

107086,29.33,24.25

107288,26.39,24.25

107489,29.33,24.25

107691,26.39,24.25

107892,29.33,24.25

108094,29.33,24.25

108295,29.33,24.25

108496,29.33,24.25

108698,29.33,24.25

108900,29.33,24.25

109101,29.33,24.25

109302,29.33,24.25

109504,29.33,24.25

109706,29.33,24.25

109906,29.33,24.25

110108,29.33,24.50

110310,29.33,24.25

110511,29.33,24.25

110712,29.33,24.50

110914,32.26,24.50

111116,29.33,24.50

111316,29.33,24.50

111518,29.33,24.50

111720,29.33,24.50

111922,32.26,24.50

112122,32.26,24.50

112324,29.33,24.50

112526,32.26,24.50

112728,32.26,24.50

112928,32.26,24.50

113130,29.33,24.50

113332,32.26,24.75

113533,32.26,24.50

113734,32.26,24.75

113936,32.26,24.75

114138,32.26,24.75

114339,32.26,24.75

114540,32.26,24.75

114742,32.26,24.75

114944,32.26,24.75

115144,35.19,24.75

115346,35.19,24.75

115548,35.19,24.75

115749,35.19,24.75

115950,35.19,24.75

116152,35.19,24.75

116354,38.12,24.75

116555,38.12,24.75

116756,35.19,24.75

116958,38.12,24.75

117159,38.12,24.75

117361,38.12,24.75

117562,38.12,25.00

117764,41.06,25.00

117965,41.06,25.00

118167,41.06,25.00

118368,41.06,25.00

118569,41.06,25.00

118771,41.06,25.00

118972,43.99,25.00

119174,43.99,25.00

119375,43.99,25.00

119577,43.99,25.00

119778,43.99,25.25

119980,43.99,25.25

120181,43.99,25.25

120383,46.92,25.25

120584,46.92,25.25

120785,46.92,25.25

120987,46.92,25.25

121188,46.92,25.50

121390,46.92,25.50

121591,46.92,25.50

121793,46.92,25.50

121994,49.85,25.50

122195,49.85,25.50

122397,49.85,25.50

122599,49.85,25.75

122800,49.85,25.75

123001,49.85,25.75

123203,52.79,25.75

123405,52.79,25.75

123606,52.79,25.75

123807,52.79,25.75

124009,52.79,26.00

124211,55.72,26.00

124411,55.72,26.00

124613,55.72,26.00

124815,55.72,26.00

125016,58.65,26.00

125217,58.65,26.25

125419,58.65,26.25

125621,58.65,26.25

125821,58.65,26.25

126023,58.65,26.25

126225,61.58,26.50

126427,58.65,26.50

126627,61.58,26.50

126829,61.58,26.50

127031,61.58,26.75

127233,61.58,26.75

127433,61.58,26.75

127635,61.58,26.75

127837,61.58,26.75

128037,61.58,26.75

128239,61.58,26.75

128441,64.52,26.75

128643,64.52,27.00

128843,64.52,27.00

129045,64.52,27.25

129247,64.52,27.25

129448,64.52,27.25

129649,64.52,27.50

129851,64.52,27.50

130053,67.45,27.50

130254,64.52,27.50

130455,64.52,27.75

