

Time, Pressure, T2
158073,61.58,26.25

158274,61.58,26.25

158476,58.65,26.25

158678,61.58,26.25

158879,58.65,26.25

159080,61.58,26.25

159282,61.58,26.25

159483,61.58,26.25

159685,61.58,26.25

159886,61.58,26.00

160088,61.58,26.25

160289,61.58,26.00

160491,61.58,26.25

160692,61.58,26.00

160893,58.65,26.25

161095,61.58,26.25

161296,61.58,26.25

161498,61.58,26.25

161699,61.58,26.25

161901,61.58,26.25

162102,61.58,26.25

162304,61.58,26.25

162505,61.58,26.25

162707,61.58,26.25

162908,61.58,26.25

163109,61.58,26.25

163311,61.58,26.25

163513,61.58,26.25

163714,61.58,26.25

163915,61.58,26.25

164117,61.58,26.25

164319,61.58,26.25

164519,61.58,26.25

164721,61.58,26.00

164923,61.58,26.00

165124,61.58,26.25

165325,61.58,26.00

165527,61.58,26.00

165729,61.58,26.25

165929,61.58,26.25

166131,61.58,26.00

166333,61.58,26.25

166535,61.58,26.25

166735,61.58,26.25

166937,61.58,26.25

167139,61.58,26.25

167341,61.58,26.25

167541,61.58,26.25

167743,61.58,26.25

167945,61.58,26.25

168146,61.58,26.25

168347,58.65,26.25

168549,61.58,26.25

168751,61.58,26.25

168951,61.58,26.25

169153,61.58,26.00

169355,61.58,26.25

169556,61.58,26.25

169757,61.58,26.25

169959,61.58,26.00

170161,61.58,26.00

170362,61.58,26.25

170563,61.58,26.25

170765,61.58,26.25

170967,58.65,26.25

171168,61.58,26.25

171369,58.65,26.25

171571,61.58,26.25

171772,61.58,26.25

171974,61.58,26.25

172175,61.58,26.25

172377,61.58,26.25

172578,61.58,26.25

172779,61.58,26.25

172981,61.58,26.00

173182,61.58,26.00

173384,61.58,26.25

173585,61.58,26.25

173787,61.58,26.25

173988,58.65,26.25

174190,61.58,26.25

174391,61.58,26.25

174593,61.58,26.25

174794,61.58,26.25

174996,61.58,26.25

175197,61.58,26.25

175398,61.58,26.25

175600,61.58,26.25

175802,61.58,26.25

176003,61.58,26.25

176204,61.58,26.25

176406,61.58,26.25

176608,61.58,26.25

176808,61.58,26.25

177010,61.58,26.25

177212,61.58,26.25

177413,61.58,26.25

177614,58.65,26.25

177816,61.58,26.25

178018,61.58,26.25

178219,61.58,26.00

178420,61.58,26.25

178622,61.58,26.25

178824,61.58,26.25

179024,61.58,26.25

179226,61.58,26.25

179428,61.58,26.25

179630,61.58,26.25

179830,61.58,26.25

180032,61.58,26.25

180234,61.58,26.25

180435,61.58,26.25

180636,61.58,26.25

180838,61.58,26.25

181040,61.58,26.25

181240,61.58,26.25

181442,61.58,26.25

181644,61.58,26.25

181846,61.58,26.25

182046,61.58,26.25

182248,61.58,26.25

182450,61.58,26.25

182651,61.58,26.25

182852,61.58,26.25

183054,61.58,26.25

183256,61.58,26.25

183457,61.58,26.25

183658,61.58,26.25

183860,61.58,26.25

184061,61.58,26.25

184263,61.58,26.25

184464,61.58,26.25

184666,61.58,26.25

184867,61.58,26.25

185069,61.58,26.25

185270,61.58,26.25

185472,61.58,26.25

185673,61.58,26.25

185874,61.58,26.25

186076,61.58,26.25

186277,61.58,26.25

186479,61.58,26.25

186680,61.58,26.25

186882,61.58,26.25

187083,61.58,26.25

187285,61.58,26.25

187486,61.58,26.25

187687,61.58,26.25

187889,61.58,26.00

188091,58.65,26.25

188292,61.58,26.00

188493,61.58,26.25

188695,61.58,26.25

188897,58.65,26.25

189097,61.58,26.25

189299,58.65,26.25

189501,61.58,26.25

189703,61.58,26.25

189903,61.58,26.25

190105,61.58,26.25

190307,58.65,26.25

190508,61.58,26.25

190709,61.58,26.25

190911,61.58,26.25

191113,61.58,26.25

191313,61.58,26.25

191515,61.58,26.25

191717,61.58,26.25

191919,61.58,26.25

192119,61.58,26.25

192321,58.65,26.25

192523,61.58,26.25

192724,61.58,26.25

192925,61.58,26.25

193127,61.58,26.25

193329,61.58,26.25

193530,61.58,26.25

193731,61.58,26.25

193933,61.58,26.25

194135,61.58,26.25

194335,61.58,26.25

194537,61.58,26.25

194739,61.58,26.25

194940,61.58,26.25

195141,61.58,26.25

195343,61.58,26.25

195545,58.65,26.25

195746,61.58,26.00

195947,58.65,26.25

196149,61.58,26.25

196350,61.58,26.25

196552,58.65,26.25

196753,61.58,26.25

196955,58.65,26.25

197156,61.58,26.25

197358,58.65,26.25

197559,58.65,26.25

197761,61.58,26.25

197962,61.58,26.25

198164,61.58,26.25

198365,61.58,26.25

198566,61.58,26.00

198768,61.58,26.25

198969,61.58,26.25

199171,58.65,26.25

199372,61.58,26.25

199574,61.58,26.25

199775,61.58,26.25

199976,58.65,26.25

200178,61.58,26.25

200380,61.58,26.25

200581,61.58,26.25

200782,61.58,26.25

200984,61.58,26.25

201186,61.58,26.25

201387,61.58,26.25

201588,61.58,26.25

201790,61.58,26.25

201992,61.58,26.25

202192,61.58,26.25

202394,61.58,26.25

202596,61.58,26.25

202798,61.58,26.25

202998,61.58,26.25

203200,61.58,26.25

203402,61.58,26.25

203602,61.58,26.25

203804,61.58,26.25

204006,61.58,26.25

204208,61.58,26.25

204408,58.65,26.25

204610,61.58,26.25

204812,61.58,26.25

205014,61.58,26.25

205214,61.58,26.25

205416,61.58,26.25

205618,61.58,26.25

205819,61.58,26.25

206020,61.58,26.25

206222,61.58,26.25

206424,61.58,26.25

206625,61.58,26.25

206826,61.58,26.25

207028,61.58,26.25

207229,61.58,26.25

207430,61.58,26.25

207632,58.65,26.25

207834,61.58,26.25

208035,61.58,26.25

208236,61.58,26.25

208438,61.58,26.25

208640,61.58,26.25

208841,61.58,26.25

209042,61.58,26.25

209244,61.58,26.25

209445,61.58,26.25

209647,61.58,26.25

209848,61.58,26.25

210050,58.65,26.25

210251,61.58,26.25

210453,61.58,26.25

210654,61.58,26.25

210855,61.58,26.25

211057,61.58,26.25

211259,61.58,26.25

211460,61.58,26.25

211661,61.58,26.25

211863,61.58,26.25

212065,61.58,26.25

212265,61.58,26.25

212467,61.58,26.25

212669,61.58,26.25

212870,61.58,26.25

213071,61.58,26.25

213273,61.58,26.25

213475,61.58,26.25

213676,61.58,26.25

213877,61.58,26.25

214079,61.58,26.25

214281,61.58,26.25

214481,61.58,26.25

214683,61.58,26.25

214885,61.58,26.25

215087,61.58,26.25

215287,61.58,26.25

215489,61.58,26.25

215691,61.58,26.25

215892,61.58,26.25

216093,61.58,26.25

216295,61.58,26.25

216497,61.58,26.25

216698,58.65,26.25

216899,58.65,26.25

217101,61.58,26.25

217303,58.65,26.25

217503,61.58,26.25

217705,61.58,26.25

217907,61.58,26.25

218108,61.58,26.25

218309,61.58,26.25

218511,61.58,26.25

218713,61.58,26.25

218914,61.58,26.25

219115,61.58,26.25

219317,61.58,26.25

219518,61.58,26.25

219720,61.58,26.25

219921,61.58,26.25

220123,61.58,26.25

220324,61.58,26.25

220526,61.58,26.25

220727,61.58,26.25

220929,61.58,26.25

221130,61.58,26.25

221332,61.58,26.25

221533,61.58,26.25

221734,61.58,26.25

221936,61.58,26.25

222138,61.58,26.25

222339,61.58,26.25

222540,61.58,26.25

222742,61.58,26.25

222943,58.65,26.25

223144,61.58,26.25

223346,61.58,26.25

223548,61.58,26.25

223749,61.58,26.25

223950,58.65,26.25

224152,61.58,26.25

224354,61.58,26.25

224555,61.58,26.25

224756,61.58,26.25

224958,58.65,26.25

225160,61.58,26.25

225360,61.58,26.25

225562,61.58,26.25

225764,61.58,26.25

225966,58.65,26.25

226166,61.58,26.25

226368,61.58,26.25

226570,58.65,26.25

226770,61.58,26.25

226972,61.58,26.25

227174,61.58,26.25

227376,61.58,26.25

227576,58.65,26.25

227778,61.58,26.25

227980,58.65,26.25

228182,61.58,26.25

228382,61.58,26.25

228584,61.58,26.25

228786,61.58,26.25

228987,61.58,26.25

229188,58.65,26.25

229390,61.58,26.25
