

Time, Pressure, T2
200385,20.53,25.25

200587,20.53,25.25

200787,20.53,25.25

200989,20.53,25.25

201191,20.53,25.25

201393,20.53,25.25

201593,23.46,25.25

201795,20.53,25.25

201997,20.53,25.25

202199,20.53,25.25

202399,20.53,25.25

202601,23.46,25.25

202803,20.53,25.25

203003,20.53,25.25

203205,20.53,25.25

203407,20.53,25.25

203609,23.46,25.25

203809,20.53,25.25

204011,23.46,25.25

204213,20.53,25.25

204414,23.46,25.25

204615,20.53,25.25

204817,20.53,25.25

205019,20.53,25.25

205220,20.53,25.25

205421,23.46,25.25

205623,20.53,25.25

205825,23.46,25.25

206026,20.53,25.25

206227,20.53,25.25

206429,20.53,25.25

206630,20.53,25.25

206832,23.46,25.25

207033,20.53,25.50

207235,20.53,25.25

207436,20.53,25.25

207638,20.53,25.25

207839,23.46,25.25

208040,20.53,25.25

208242,20.53,25.50

208443,23.46,25.50

208645,20.53,25.50

208846,20.53,25.25

209048,20.53,25.25

209249,20.53,25.50

209451,20.53,25.50

209652,20.53,25.50

209854,20.53,25.50

210055,20.53,25.50

210256,20.53,25.50

210458,20.53,25.50

210660,20.53,25.50

210861,20.53,25.50

211062,20.53,25.50

211264,20.53,25.50

211465,23.46,25.50

211666,20.53,25.50

211868,20.53,25.50

212070,20.53,25.50

212271,20.53,25.50

212472,20.53,25.50

212674,20.53,25.50

212876,20.53,25.50

213076,20.53,25.50

213278,20.53,25.50

213480,20.53,25.50

213682,20.53,25.50

213882,20.53,25.50

214084,20.53,25.50

214286,20.53,25.50

214487,20.53,25.50

214688,20.53,25.50

214890,23.46,25.50

215092,20.53,25.50

215292,20.53,25.50

215494,20.53,25.50

215696,23.46,25.50

215898,23.46,25.50

216098,20.53,25.50

216300,23.46,25.50

216502,20.53,25.50

216704,23.46,25.50

216904,23.46,25.50

217106,20.53,25.50

217308,23.46,25.50

217508,20.53,25.75

217710,23.46,25.50

217912,20.53,25.50

218114,23.46,25.75

218314,23.46,25.50

218516,20.53,25.50

218718,23.46,25.75

218919,20.53,25.75

219120,20.53,25.75

219322,23.46,25.75

219524,20.53,25.50

219725,23.46,25.75

219926,20.53,25.75

220128,23.46,25.75

220329,20.53,25.75

220531,23.46,25.75

220732,23.46,25.75

220934,20.53,25.75

221135,23.46,25.75

221336,20.53,25.75

221538,23.46,25.75

221740,20.53,25.75

221941,23.46,25.75

222142,23.46,25.75

222344,20.53,25.75

222545,23.46,25.75

222747,23.46,25.75

222948,23.46,25.75

223150,23.46,25.75

223351,20.53,25.75

223553,23.46,25.75

223754,20.53,25.75

223955,20.53,25.75

224157,23.46,25.75

224359,20.53,25.75

224560,23.46,25.75

224761,20.53,25.75

224963,23.46,25.75

225165,20.53,25.75

225366,20.53,25.75

225567,20.53,25.75

225769,20.53,25.75

225970,23.46,25.75

226171,20.53,25.75

226373,23.46,25.75

226575,20.53,25.75

226776,20.53,25.75

226977,23.46,25.75

227179,20.53,25.75

227381,23.46,25.75

227581,20.53,25.75

227783,23.46,25.75

227985,23.46,25.75

228187,20.53,25.75

228387,20.53,25.75

228589,23.46,25.75

228791,23.46,25.75

228993,23.46,25.75

229193,23.46,25.75

229395,20.53,25.75

229597,20.53,26.00

229798,23.46,25.75

229999,20.53,26.00

230201,23.46,26.00

230403,23.46,25.75

230603,23.46,26.00

230805,23.46,26.00

231007,20.53,26.00

231208,23.46,26.00

231409,20.53,26.00

231611,23.46,26.00

231813,23.46,26.00

232014,20.53,26.00

232215,23.46,26.00

232417,23.46,26.00

232619,23.46,26.00

232819,23.46,26.00

233021,20.53,26.00

233223,23.46,26.00

233424,20.53,26.00

233625,23.46,26.00

233827,20.53,26.00

234029,23.46,26.00

234230,23.46,26.00

234431,23.46,26.00

